label,category,cluster,dm,text,id,seq_len,hfer_25
1,mhs_radical,1,5.120620276867121,,,1,0.45575085282325745
1,mhs_radical,1,4.001018525388334,,,1,0.44855567812919617
1,mhs_radical,1,7.650644149268154,,,1,0.46839621663093567
1,mhs_radical,1,8.109073968888243,,,1,0.4536890685558319
1,mhs_radical,1,7.650644149268154,,,1,0.46839621663093567
1,mhs_radical,0,18.34949772029753,,,1,0.09657451510429382
1,mhs_radical,1,5.045107647231801,,,1,0.4632035195827484
1,mhs_radical,0,10.713702733330502,,,1,0.06962282210588455
1,mhs_radical,1,6.046710211081323,,,1,0.46177589893341064
1,mhs_radical,0,12.843104088234908,,,1,0.09566283226013184
1,mhs_radical,1,6.7106118371703625,,,1,0.457295298576355
1,mhs_radical,1,4.487999461035344,,,1,0.44837427139282227
1,mhs_radical,0,9.679778347608883,,,1,0.056497227400541306
1,mhs_radical,1,5.152311330087677,,,1,0.460334450006485
1,mhs_radical,0,9.771027156054629,,,1,0.06247419863939285
1,mhs_radical,1,7.374610915111964,,,1,0.46743813157081604
1,mhs_radical,1,8.109073968888243,,,1,0.4536890685558319
1,mhs_radical,1,4.751075905890374,,,1,0.45537132024765015
1,mhs_radical,0,13.602127913151785,,,1,0.09974636882543564
